COUNTRY,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,yearToDate,share,periodo_id
Chile,August 2021,2021,8,August,Coal,2039.552772,25438.370275,0.2760686367559257,140
Chile,August 2021,2021,8,August,Oil,442.568245,2967.85961,0.0599049035386334,140
Chile,August 2021,2021,8,August,Natural gas,1666.812021,15635.305441,0.2256154038684807,140
Chile,August 2021,2021,8,August,Combustible renewables,465.323624,5450.773531,0.0629850133282096,140
Chile,September 2021,2021,9,September,Hydro,1441.379202,17439.641798,0.2081982634290492,141
Chile,September 2021,2021,9,September,Wind,787.782329,7365.901696,0.1137902591006665,141
Chile,September 2021,2021,9,September,Solar,990.566694,10985.03138,0.1430811997393135,141
Chile,September 2021,2021,9,September,Geothermal,25.710815,288.276666,0.0037137673603989,141
Chile,September 2021,2021,9,September,Coal,1876.355966,25438.370275,0.2710279523624874,141
Chile,September 2021,2021,9,September,Oil,172.229179,2967.85961,0.0248774340089381,141
Chile,September 2021,2021,9,September,Natural gas,1223.685418,15635.305441,0.1767537499205918,141
Chile,September 2021,2021,9,September,Combustible renewables,405.399067,5450.773531,0.0585573745118855,141
Chile,October 2021,2021,10,October,Hydro,1598.38126,17439.641798,0.2225912060703991,142
Chile,October 2021,2021,10,October,Wind,816.026411,7365.901696,0.1136401605520508,142
Chile,October 2021,2021,10,October,Solar,1199.167068,10985.03138,0.1669964798924283,142
Chile,October 2021,2021,10,October,Geothermal,23.686922,288.276666,0.0032986501206073,142
Chile,October 2021,2021,10,October,Coal,1695.039089,25438.370275,0.2360518135435226,142
Chile,October 2021,2021,10,October,Oil,196.670997,2967.85961,0.0273884807816739,142
Chile,October 2021,2021,10,October,Natural gas,1229.649585,15635.305441,0.1712414872588757,142
Chile,October 2021,2021,10,October,Combustible renewables,422.171154,5450.773531,0.0587917217804419,142
Chile,November 2021,2021,11,November,Hydro,1703.891723,17439.641798,0.2391096246907767,143
Chile,November 2021,2021,11,November,Wind,779.508225,7365.901696,0.1093895325666322,143
Chile,November 2021,2021,11,November,Solar,1309.063526,10985.03138,0.1837028046871056,143
Chile,November 2021,2021,11,November,Geothermal,22.597105,288.276666,0.0031710848892057,143
Chile,November 2021,2021,11,November,Coal,1652.001192,25438.370275,0.2318277503645317,143
Chile,November 2021,2021,11,November,Oil,164.015528,2967.85961,0.0230165396158448,143
Chile,November 2021,2021,11,November,Natural gas,1069.877458,15635.305441,0.1501374729358329,143
Chile,November 2021,2021,11,November,Combustible renewables,425.030764,5450.773531,0.0596451905307331,143
Chile,December 2021,2021,12,December,Hydro,1772.768466,17439.641798,0.2330125734827514,144
Chile,December 2021,2021,12,December,Wind,752.763491,7365.901696,0.0989431849820426,144
Chile,December 2021,2021,12,December,Solar,1347.622699,10985.03138,0.1771314411330246,144
Chile,December 2021,2021,12,December,Geothermal,22.716616,288.276666,0.0029858705502151,144
Chile,December 2021,2021,12,December,Coal,1863.023369,25438.370275,0.2448756721449915,144
Chile,December 2021,2021,12,December,Oil,176.127052,2967.85961,0.0231501284197878,144
Chile,December 2021,2021,12,December,Natural gas,1195.329641,15635.305441,0.1571140513561139,144
Chile,December 2021,2021,12,December,Combustible renewables,477.686463,5450.773531,0.0627870780625128,144
Chile,January 2022,2022,1,January,Hydro,1762.358581,23028.668392,0.245598185028007,145
Chile,January 2022,2022,1,January,Wind,893.613676,9362.415979,0.1245319195014635,145
Chile,January 2022,2022,1,January,Solar,1340.120481,13928.285811,0.1867560673524815,145
Chile,January 2022,2022,1,January,Geothermal,52.36801,462.879366,0.0072978838405465,145
Chile,January 2022,2022,1,January,Coal,1640.344628,18970.901035,0.2285946048667614,145
Chile,January 2022,2022,1,January,Oil,203.598797,1478.781372,0.028373053904111,145
Chile,January 2022,2022,1,January,Natural gas,1273.824801,16760.315074,0.1775172558763523,145
Chile,January 2022,2022,1,January,Combustible renewables,9.551174,104.723818,0.0013310293515611,145
Chile,February 2022,2022,2,February,Hydro,1434.605494,23028.668392,0.2168173673488376,146
Chile,February 2022,2022,2,February,Wind,721.365478,9362.415979,0.1090226996135397,146
Chile,February 2022,2022,2,February,Solar,1250.86919,13928.285811,0.1890486031232032,146
Chile,February 2022,2022,2,February,Geothermal,38.427515,462.879366,0.0058076960327449,146
Chile,February 2022,2022,2,February,Coal,1779.047448,18970.901035,0.2688741857446338,146
Chile,February 2022,2022,2,February,Oil,79.835155,1478.781372,0.0120657896553311,146
Chile,February 2022,2022,2,February,Natural gas,1303.151714,16760.315074,0.1969502591948148,146
Chile,February 2022,2022,2,February,Combustible renewables,9.351974,104.723818,0.0014133992868946,146
Chile,March 2022,2022,3,March,Hydro,1316.797141,23028.668392,0.1821843697375648,147
Chile,March 2022,2022,3,March,Wind,783.904091,9362.415979,0.1084563964386171,147
Chile,March 2022,2022,3,March,Solar,1248.973627,13928.285811,0.1728007040484874,147
Chile,March 2022,2022,3,March,Geothermal,40.526065,462.879366,0.005606949909051,147
Chile,March 2022,2022,3,March,Coal,2154.169542,18970.901035,0.2980383295934941,147
Chile,March 2022,2022,3,March,Oil,86.533774,1478.781372,0.0119723080999633,147
Chile,March 2022,2022,3,March,Natural gas,1587.655108,16760.315074,0.2196586977641421,147
Chile,March 2022,2022,3,March,Combustible renewables,9.26784,104.723818,0.0012822442703257,147
Chile,April 2022,2022,4,April,Hydro,1093.507487,23028.668392,0.1630812247666296,148
Chile,April 2022,2022,4,April,Wind,719.453628,9362.415979,0.107296365330725,148
Chile,April 2022,2022,4,April,Solar,1065.672293,13928.285811,0.1589299980186624,148
Chile,April 2022,2022,4,April,Geothermal,39.208419,462.879366,0.0058473829102216,148
Chile,April 2022,2022,4,April,Coal,1884.020564,18970.901035,0.2809751050772972,148
Chile,April 2022,2022,4,April,Oil,231.311464,1478.781372,0.0344968436889011,148
Chile,April 2022,2022,4,April,Natural gas,1662.26637,16760.315074,0.247903593464815,148
Chile,April 2022,2022,4,April,Combustible renewables,9.853339,104.723818,0.0014694865936119,148
Chile,May 2022,2022,5,May,Hydro,1397.45294,23028.668392,0.1950210321573248,149
Chile,May 2022,2022,5,May,Wind,810.84671,9362.415979,0.1131574150221982,149
Chile,May 2022,2022,5,May,Solar,952.582941,13928.285811,0.1329373627202645,149
Chile,May 2022,2022,5,May,Geothermal,45.697353,462.879366,0.0063772773263603,149
Chile,May 2022,2022,5,May,Coal,2106.860177,18970.901035,0.2940220987546844,149
Chile,May 2022,2022,5,May,Oil,178.65789,1478.781372,0.0249325362690566,149
Chile,May 2022,2022,5,May,Natural gas,1664.175865,16760.315074,0.232243452064732,149
Chile,May 2022,2022,5,May,Combustible renewables,9.378588,104.723818,0.0013088254062697,149
Chile,June 2022,2022,6,June,Hydro,1685.819041,23028.668392,0.2367497138553631,150
Chile,June 2022,2022,6,June,Wind,664.07514,9362.415979,0.0932600685778232,150
Chile,June 2022,2022,6,June,Solar,783.550028,13928.285811,0.1100386461469335,150
Chile,June 2022,2022,6,June,Geothermal,18.171666,462.879366,0.0025519564206744,150
Chile,June 2022,2022,6,June,Coal,1982.233431,18970.901035,0.2783769705824462,150
Chile,June 2022,2022,6,June,Oil,276.603898,1478.781372,0.0388451501081236,150
Chile,June 2022,2022,6,June,Natural gas,1700.966069,16760.315074,0.2388769021582263,150
Chile,June 2022,2022,6,June,Combustible renewables,9.261101,104.723818,0.0013005921504095,150
Chile,July 2022,2022,7,July,Hydro,2021.742454,23028.668392,0.2828167258421671,151
Chile,July 2022,2022,7,July,Wind,876.214638,9362.415979,0.1225715741210525,151
Chile,July 2022,2022,7,July,Solar,768.756554,13928.285811,0.1075395192606403,151
Chile,July 2022,2022,7,July,Geothermal,40.662902,462.879366,0.005688236295443,151
Chile,July 2022,2022,7,July,Coal,1916.63196,18970.901035,0.2681130697429849,151
Chile,July 2022,2022,7,July,Oil,117.118583,1478.781372,0.0163834390052008,151
Chile,July 2022,2022,7,July,Natural gas,1399.088093,16760.315074,0.1957150936036195,151
Chile,July 2022,2022,7,July,Combustible renewables,8.3806,104.723818,0.0011723421288915,151
Chile,August 2022,2022,8,August,Hydro,2239.889143,23028.668392,0.3215964347288354,152
Chile,August 2022,2022,8,August,Wind,815.541159,9362.415979,0.1170929061059439,152
Chile,August 2022,2022,8,August,Solar,997.048654,13928.285811,0.1431531972819532,152
Chile,August 2022,2022,8,August,Geothermal,42.735151,462.879366,0.0061357823185798,152
Chile,August 2022,2022,8,August,Coal,1528.911639,18970.901035,0.2195164585061879,152
Chile,August 2022,2022,8,August,Oil,36.501528,1478.781372,0.0052407777874365,152
Chile,August 2022,2022,8,August,Natural gas,1295.966957,16760.315074,0.1860709732890464,152
Chile,August 2022,2022,8,August,Combustible renewables,8.312408,104.723818,0.0011934701255933,152
Chile,September 2022,2022,9,September,Hydro,2229.476177,23028.668392,0.3321812670720032,153
Chile,September 2022,2022,9,September,Wind,798.880028,9362.415979,0.1190292960639056,153
Chile,September 2022,2022,9,September,Solar,1182.092348,13928.285811,0.1761260954504289,153
Chile,September 2022,2022,9,September,Geothermal,39.132043,462.879366,0.0058304868923728,153
Chile,September 2022,2022,9,September,Coal,1077.430715,18970.901035,0.1605320136555979,153
Chile,September 2022,2022,9,September,Oil,63.877607,1478.781372,0.0095174573515021,153
Chile,September 2022,2022,9,September,Natural gas,1311.92831,16760.315074,0.1954710316348142,153
Chile,September 2022,2022,9,September,Combustible renewables,8.808013,104.723818,0.0013123517303798,153
Chile,October 2022,2022,10,October,Hydro,2635.580019,23028.668392,0.3895164904577173,154
Chile,October 2022,2022,10,October,Wind,801.275418,9362.415979,0.118421746431293,154
Chile,October 2022,2022,10,October,Solar,1293.77648,13928.285811,0.1912092481705595,154
Chile,October 2022,2022,10,October,Geothermal,35.681998,462.879366,0.0052734982558992,154
Chile,October 2022,2022,10,October,Coal,883.0126,18970.901035,0.1305018123154712,154
Chile,October 2022,2022,10,October,Oil,47.302902,1478.781372,0.0069909698217003,154
Chile,October 2022,2022,10,October,Natural gas,1063.065481,16760.315074,0.1571121090237196,154
Chile,October 2022,2022,10,October,Combustible renewables,6.591213,104.723818,0.0009741256714312,154
Chile,November 2022,2022,11,November,Hydro,2830.124664,23028.668392,0.4018815012569524,155
Chile,November 2022,2022,11,November,Wind,648.133659,9362.415979,0.0920358495890206,155
Chile,November 2022,2022,11,November,Solar,1421.282868,13928.285811,0.2018240750905052,155
Chile,November 2022,2022,11,November,Geothermal,33.901502,462.879366,0.0048140587910955,155
Chile,November 2022,2022,11,November,Coal,905.704165,18970.901035,0.1286112071863398,155
Chile,November 2022,2022,11,November,Oil,95.170994,1478.781372,0.0135144088991397,155
Chile,November 2022,2022,11,November,Natural gas,1100.695976,16760.315074,0.1563003060922289,155
Chile,November 2022,2022,11,November,Combustible renewables,7.173124,104.723818,0.001018593236719,155
Chile,December 2022,2022,12,December,Hydro,2381.315251,23028.668392,0.3195760411654947,156
Chile,December 2022,2022,12,December,Wind,829.112354,9362.415979,0.1112681085217323,156
Chile,December 2022,2022,12,December,Solar,1623.560347,13928.285811,0.2178842083464811,156
Chile,December 2022,2022,12,December,Geothermal,36.366742,462.879366,0.0048804707539526,156
Chile,December 2022,2022,12,December,Coal,1112.534166,18970.901035,0.1493037363626389,156
Chile,December 2022,2022,12,December,Oil,62.26878,1478.781372,0.0083565626988062,156
Chile,December 2022,2022,12,December,Natural gas,1397.53033,16760.315074,0.1875506445786868,156
Chile,December 2022,2022,12,December,Combustible renewables,8.794444,104.723818,0.0011802274380057,156
