COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share,periodo_id
Chile,MAY2019,May 2019,2019,5,May,Wind,346.33898,2,4889.955963,1100.027826,0.0496285504635412,113
Chile,MAY2019,May 2019,2019,5,May,Solar,370.745746,3,6300.53,2063.487206,0.0531259113961248,113
Chile,MAY2019,May 2019,2019,5,May,Geothermal,22.132727,4,202.0,80.05546,0.0031715031291461,113
Chile,MAY2019,May 2019,2019,5,May,Coal,2518.904345,8,27086.323653,11601.858212,0.3609457168195905,113
Chile,MAY2019,May 2019,2019,5,May,Oil,175.816369,9,1126.70714,374.919502,0.0251935590421646,113
Chile,MAY2019,May 2019,2019,5,May,Natural gas,1496.759432,10,15274.315591,6010.192141,0.2144777379744935,113
Chile,MAY2019,May 2019,2019,5,May,Combustible renewables,539.803465,11,5193.026612,2314.358088,0.077350991514576,113
Chile,JUN2019,June 2019,2019,6,June,Hydro,1746.61919,1,22027.318,10702.777013,0.2502579296866362,114
Chile,JUN2019,June 2019,2019,6,June,Wind,447.104698,2,4889.955963,1451.707531,0.0640617581183501,114
Chile,JUN2019,June 2019,2019,6,June,Solar,345.934635,3,6300.53,2357.763023,0.0495659764061118,114
Chile,JUN2019,June 2019,2019,6,June,Geothermal,17.816265,4,202.0,96.51877,0.0025527382380634,114
Chile,JUN2019,June 2019,2019,6,June,Coal,2626.778054,8,27086.323653,14351.569589,0.3763682669376437,114
Chile,JUN2019,June 2019,2019,6,June,Oil,17.774944,9,1126.70714,519.57515,0.0025468177100103,114
Chile,JUN2019,June 2019,2019,6,June,Natural gas,1305.304404,10,15274.315591,7545.727518,0.1870257578905271,114
Chile,JUN2019,June 2019,2019,6,June,Combustible renewables,471.943918,11,5193.026612,2841.516747,0.0676207547260943,114
Chile,JUL2019,July 2019,2019,7,July,Hydro,1719.717008,1,22027.318,12605.316949,0.2378664591108854,115
Chile,JUL2019,July 2019,2019,7,July,Wind,474.904949,2,4889.955963,1809.877503,0.0656875277195988,115
Chile,JUL2019,July 2019,2019,7,July,Solar,396.24928,3,6300.53,2668.013481,0.0548080950065464,115
Chile,JUL2019,July 2019,2019,7,July,Geothermal,17.036978,4,202.0,108.579279,0.0023565072694856,115
Chile,JUL2019,July 2019,2019,7,July,Coal,2501.736943,8,27086.323653,17268.085075,0.3460332749458397,115
Chile,JUL2019,July 2019,2019,7,July,Oil,40.83275,9,1126.70714,627.57378,0.0056478720702749,115
Chile,JUL2019,July 2019,2019,7,July,Natural gas,1642.752699,10,15274.315591,8536.259709,0.2272209705947038,115
Chile,JUL2019,July 2019,2019,7,July,Combustible renewables,436.527698,11,5193.026612,3364.676023,0.0603792934209823,115
Chile,AUG2019,August 2019,2019,8,August,Hydro,2099.453846,1,22027.318,14012.522949,0.2985117633970804,116
Chile,AUG2019,August 2019,2019,8,August,Wind,517.970436,2,4889.955963,2131.413868,0.0736478530035351,116
Chile,AUG2019,August 2019,2019,8,August,Solar,499.152498,3,6300.53,3047.268379,0.070972216258017,116
Chile,AUG2019,August 2019,2019,8,August,Geothermal,15.235875,4,202.0,131.658981,0.0021663195510645,116
Chile,AUG2019,August 2019,2019,8,August,Coal,2194.561253,8,27086.323653,20137.559507,0.3120346516614666,116
Chile,AUG2019,August 2019,2019,8,August,Oil,138.219254,9,1126.70714,878.793701,0.0196527650872535,116
Chile,AUG2019,August 2019,2019,8,August,Natural gas,1142.537849,10,15274.315591,9886.051521,0.1624522438074579,116
Chile,AUG2019,August 2019,2019,8,August,Combustible renewables,425.938045,11,5193.026612,3903.193949,0.0605621872341246,116
Chile,SEP2019,September 2019,2019,9,September,Hydro,1906.495802,1,22027.318,15467.206092,0.2926901304601141,117
Chile,SEP2019,September 2019,2019,9,September,Wind,380.677106,2,4889.955963,2492.302944,0.0584425267034071,117
Chile,SEP2019,September 2019,2019,9,September,Solar,559.385236,3,6300.53,3499.725772,0.0858782576549842,117
Chile,SEP2019,September 2019,2019,9,September,Geothermal,14.490321,4,202.0,152.329254,0.0022245912838883,117
Chile,SEP2019,September 2019,2019,9,September,Coal,2144.997997,8,27086.323653,22837.959189,0.3293055997920385,117
Chile,SEP2019,September 2019,2019,9,September,Oil,127.986616,9,1126.70714,921.125479,0.0196488338945676,117
Chile,SEP2019,September 2019,2019,9,September,Natural gas,988.390204,10,15274.315591,10799.137997,0.1517402018146478,117
Chile,SEP2019,September 2019,2019,9,September,Combustible renewables,391.277057,11,5193.026612,4400.957467,0.060069858396352,117
Chile,OCT2019,October 2019,2019,10,October,Hydro,2128.232279,1,22027.318,18004.109476,0.3193019507543374,118
Chile,OCT2019,October 2019,2019,10,October,Wind,534.921977,2,4889.955963,2872.73297,0.0802551640828048,118
Chile,OCT2019,October 2019,2019,10,October,Solar,649.446495,3,6300.53,4010.715096,0.0974374530497697,118
Chile,OCT2019,October 2019,2019,10,October,Geothermal,14.885617,4,202.0,174.205929,0.0022333119336556,118
Chile,OCT2019,October 2019,2019,10,October,Coal,1897.994007,8,27086.323653,24859.019698,0.2847589499205888,118
Chile,OCT2019,October 2019,2019,10,October,Oil,136.325023,9,1126.70714,1023.245861,0.020453052145691,118
Chile,OCT2019,October 2019,2019,10,October,Natural gas,926.851168,10,15274.315591,11380.259786,0.1390569013173661,118
Chile,OCT2019,October 2019,2019,10,October,Combustible renewables,376.608941,11,5193.026612,4822.613868,0.0565032166457546,118
Chile,NOV2019,November 2019,2019,11,November,Hydro,2149.295959,1,22027.318,20671.765276,0.3211320774751812,119
Chile,NOV2019,November 2019,2019,11,November,Wind,493.221565,2,4889.955963,3229.436754,0.0736935577256208,119
Chile,NOV2019,November 2019,2019,11,November,Solar,689.028561,3,6300.53,4559.254313,0.1029496065011978,119
Chile,NOV2019,November 2019,2019,11,November,Geothermal,17.002782,4,202.0,193.105854,0.0025404312903738,119
Chile,NOV2019,November 2019,2019,11,November,Coal,2006.981896,8,27086.323653,26589.935843,0.2998685513824847,119
Chile,NOV2019,November 2019,2019,11,November,Oil,124.556739,9,1126.70714,1147.039565,0.0186103566570768,119
Chile,NOV2019,November 2019,2019,11,November,Natural gas,884.665229,10,15274.315591,11974.47848,0.1321802061131716,119
Chile,NOV2019,November 2019,2019,11,November,Combustible renewables,328.119485,11,5193.026612,5118.990209,0.049025212854893,119
Chile,DEC2019,December 2019,2019,12,December,Hydro,1953.384275,1,22027.318,22899.124005,0.27947618193939,120
Chile,DEC2019,December 2019,2019,12,December,Wind,503.726,2,4889.955963,3582.857999,0.0720694955034391,120
Chile,DEC2019,December 2019,2019,12,December,Solar,712.535775,3,6300.53,5121.810998,0.1019444972711394,120
Chile,DEC2019,December 2019,2019,12,December,Geothermal,16.554941,4,202.0,214.1,0.0023685619681318,120
Chile,DEC2019,December 2019,2019,12,December,Coal,2338.655739,8,27086.323653,28753.186807,0.3345980538347288,120
Chile,DEC2019,December 2019,2019,12,December,Oil,108.986208,9,1126.70714,1238.763707,0.0155929632923313,120
Chile,DEC2019,December 2019,2019,12,December,Natural gas,967.302664,10,15274.315591,12595.97567,0.138394712589012,120
Chile,DEC2019,December 2019,2019,12,December,Combustible renewables,388.302521,11,5193.026612,5476.651854,0.0555555337449001,120
Chile,JAN2020,January 2020,2020,1,January,Hydro,2132.377554,1,21934.483377,2233.129531,0.292228129346009,121
Chile,JAN2020,January 2020,2020,1,January,Wind,406.781534,2,5545.814671,327.336219,0.0557466976288196,121
Chile,JAN2020,January 2020,2020,1,January,Solar,677.480177,3,7529.960558,583.651661,0.092844142174699,121
Chile,JAN2020,January 2020,2020,1,January,Geothermal,18.389438,4,243.771929,17.919048,0.0025201498938983,121
Chile,JAN2020,January 2020,2020,1,January,Coal,2114.738782,8,25159.669865,2196.56304,0.2898108532234707,121
Chile,JAN2020,January 2020,2020,1,January,Oil,88.09961,9,1472.757296,16.017601,0.0120734642784618,121
Chile,JAN2020,January 2020,2020,1,January,Natural gas,1420.862548,10,14741.021768,1186.142953,0.1947197407330446,121
Chile,JAN2020,January 2020,2020,1,January,Combustible renewables,438.232352,11,5293.2529,393.159444,0.0600568225845533,121
Chile,FEB2020,February 2020,2020,2,February,Hydro,1702.522248,1,21934.483377,3923.44704,0.2485093769981211,122
Chile,FEB2020,February 2020,2020,2,February,Wind,391.426335,2,5545.814671,579.665225,0.0571347098493292,122
Chile,FEB2020,February 2020,2020,2,February,Solar,632.707591,3,7529.960558,1088.325488,0.0923534300042768,122
Chile,FEB2020,February 2020,2020,2,February,Geothermal,19.495341,4,243.771929,33.941506,0.0028456456601182,122
Chile,FEB2020,February 2020,2020,2,February,Coal,2108.059395,8,25159.669865,4259.196784,0.3077037774642262,122
Chile,FEB2020,February 2020,2020,2,February,Oil,124.562212,9,1472.757296,69.526183,0.0181817757377276,122
Chile,FEB2020,February 2020,2020,2,February,Natural gas,1393.130544,10,14741.021768,2578.922546,0.2033488866140758,122
Chile,FEB2020,February 2020,2020,2,February,Combustible renewables,479.033986,11,5293.2529,805.322541,0.0699223975261594,122
Chile,MAR2020,March 2020,2020,3,March,Hydro,1362.829536,1,21934.483377,5467.863304,0.1939891323713255,123
Chile,MAR2020,March 2020,2020,3,March,Wind,344.721882,2,5545.814671,911.609151,0.0490687184509262,123
Chile,MAR2020,March 2020,2020,3,March,Solar,610.562772,3,7529.960558,1639.687705,0.0869092863559066,123
Chile,MAR2020,March 2020,2020,3,March,Geothermal,23.786083,4,243.771929,50.250292,0.0033857804529431,123
Chile,MAR2020,March 2020,2020,3,March,Coal,2348.999892,8,25159.669865,6698.744165,0.3343634981135434,123
Chile,MAR2020,March 2020,2020,3,March,Oil,188.719794,9,1472.757296,124.614222,0.0268629260903803,123
Chile,MAR2020,March 2020,2020,3,March,Natural gas,1623.916248,10,14741.021768,4223.654971,0.2311529767089068,123
Chile,MAR2020,March 2020,2020,3,March,Combustible renewables,521.751855,11,5293.2529,1296.698682,0.0742676813137249,123
Chile,APR2020,April 2020,2020,4,April,Hydro,1003.662366,1,21934.483377,6815.996974,0.1498686066083082,124
Chile,APR2020,April 2020,2020,4,April,Wind,347.5445,2,5545.814671,1191.090252,0.0518959479939105,124
Chile,APR2020,April 2020,2020,4,April,Solar,536.067615,3,7529.960558,2078.051774,0.0800465467566301,124
Chile,APR2020,April 2020,2020,4,April,Geothermal,24.535501,4,243.771929,66.844494,0.003663683597066,124
Chile,APR2020,April 2020,2020,4,April,Coal,2373.282342,8,25159.669865,8855.713419,0.3543826387564703,124
Chile,APR2020,April 2020,2020,4,April,Oil,103.779489,9,1472.757296,256.209237,0.0154965334337864,124
Chile,APR2020,April 2020,2020,4,April,Natural gas,1795.708348,10,14741.021768,5919.751942,0.2681382874424395,124
Chile,APR2020,April 2020,2020,4,April,Combustible renewables,512.368509,11,5293.2529,1834.505482,0.0765077551127451,124
Chile,MAY2020,May 2020,2020,5,May,Hydro,1195.479017,1,21934.483377,8324.119641,0.1799581454744865,125
Chile,MAY2020,May 2020,2020,5,May,Wind,336.351276,2,5545.814671,1537.429232,0.0506317141465454,125
Chile,MAY2020,May 2020,2020,5,May,Solar,452.778857,3,7529.960558,2448.79752,0.0681578198003434,125
Chile,MAY2020,May 2020,2020,5,May,Geothermal,25.212817,4,243.771929,88.977221,0.0037953420553491,125
Chile,MAY2020,May 2020,2020,5,May,Coal,2402.639778,8,25159.669865,11374.617764,0.3616747701495726,125
Chile,MAY2020,May 2020,2020,5,May,Oil,192.883037,9,1472.757296,432.025606,0.0290351174202221,125
Chile,MAY2020,May 2020,2020,5,May,Natural gas,1560.934848,10,14741.021768,7416.511374,0.2349710337513849,125
Chile,MAY2020,May 2020,2020,5,May,Combustible renewables,476.815152,11,5293.2529,2374.308947,0.071776057352628,125
Chile,JUN2020,June 2020,2020,6,June,Hydro,1306.066316,1,21934.483377,10070.738831,0.1913281440681189,126
Chile,JUN2020,June 2020,2020,6,June,Wind,470.674623,2,5545.814671,1984.53393,0.0689500226560866,126
Chile,JUN2020,June 2020,2020,6,June,Solar,377.010094,3,7529.960558,2794.732155,0.0552289272729142,126
Chile,JUN2020,June 2020,2020,6,June,Geothermal,21.497798,4,243.771929,106.793486,0.0031492534050555,126
Chile,JUN2020,June 2020,2020,6,June,Coal,2379.150677,8,25159.669865,14001.395818,0.3485263174713242,126
Chile,JUN2020,June 2020,2020,6,June,Oil,223.23551,9,1472.757296,449.80055,0.0327021953595808,126
Chile,JUN2020,June 2020,2020,6,June,Natural gas,1597.762277,10,14741.021768,8721.815778,0.2340592413842344,126
Chile,JUN2020,June 2020,2020,6,June,Combustible renewables,450.918415,11,5293.2529,2846.252865,0.0660558980897014,126
Chile,JUL2020,July 2020,2020,7,July,Hydro,1969.023141,1,21934.483377,11790.455839,0.29360021512242,127
Chile,JUL2020,July 2020,2020,7,July,Wind,427.583118,2,5545.814671,2459.438879,0.0637567394783173,127
Chile,JUL2020,July 2020,2020,7,July,Solar,457.567207,3,7529.960558,3190.981435,0.0682276544195094,127
Chile,JUL2020,July 2020,2020,7,July,Geothermal,11.783302,4,243.771929,123.830464,0.0017570032215545,127
Chile,JUL2020,July 2020,2020,7,July,Coal,1941.498745,8,25159.669865,16503.132761,0.2894960639733328,127
Chile,JUL2020,July 2020,2020,7,July,Oil,141.378336,9,1472.757296,490.6333,0.0210808644138986,127
Chile,JUL2020,July 2020,2020,7,July,Natural gas,1343.486654,10,14741.021768,10364.568477,0.2003267317763333,127
Chile,JUL2020,July 2020,2020,7,July,Combustible renewables,414.156672,11,5293.2529,3282.780563,0.0617547277437434,127
Chile,AUG2020,August 2020,2020,8,August,Hydro,1809.690955,1,21934.483377,13889.909685,0.2713766237011702,128
Chile,AUG2020,August 2020,2020,8,August,Wind,600.538698,2,5545.814671,2977.409315,0.0900552460710821,128
Chile,AUG2020,August 2020,2020,8,August,Solar,559.693266,3,7529.960558,3690.133933,0.083930169632395,128
Chile,AUG2020,August 2020,2020,8,August,Geothermal,15.983476,4,243.771929,139.066339,0.0023968411511946,128
Chile,AUG2020,August 2020,2020,8,August,Coal,1806.035558,8,25159.669865,18697.694014,0.2708284697230522,128
Chile,AUG2020,August 2020,2020,8,August,Oil,102.253036,9,1472.757296,628.852554,0.0153336035615397,128
Chile,AUG2020,August 2020,2020,8,August,Natural gas,1415.494745,10,14741.021768,11507.106326,0.212263968996214,128
Chile,AUG2020,August 2020,2020,8,August,Combustible renewables,358.869004,11,5293.2529,3708.718608,0.0538150773133094,128
Chile,SEP2020,September 2020,2020,9,September,Hydro,1865.728161,1,21934.483377,15796.405487,0.2819958898053055,129
Chile,SEP2020,September 2020,2020,9,September,Wind,491.259585,2,5545.814671,3358.086421,0.0742515371173947,129
Chile,SEP2020,September 2020,2020,9,September,Solar,665.671936,3,7529.960558,4249.519169,0.1006131299482167,129
Chile,SEP2020,September 2020,2020,9,September,Geothermal,18.264353,4,243.771929,153.55666,0.0027605696175977,129
Chile,SEP2020,September 2020,2020,9,September,Coal,2022.428298,8,25159.669865,20842.692011,0.3056803661881049,129
Chile,SEP2020,September 2020,2020,9,September,Oil,80.754286,9,1472.757296,756.83917,0.0122056241697914,129
Chile,SEP2020,September 2020,2020,9,September,Natural gas,1072.516482,10,14741.021768,12495.49653,0.1621057375852333,129
Chile,SEP2020,September 2020,2020,9,September,Combustible renewables,399.530637,11,5293.2529,4099.995665,0.0603871452660651,129
Chile,OCT2020,October 2020,2020,10,October,Hydro,2405.436419,1,21934.483377,17924.637766,0.3599386437652451,130
Chile,OCT2020,October 2020,2020,10,October,Wind,650.062292,2,5545.814671,3893.008398,0.0972723859575881,130
Chile,OCT2020,October 2020,2020,10,October,Solar,790.425693,3,7529.960558,4898.965664,0.1182757314591169,130
Chile,OCT2020,October 2020,2020,10,October,Geothermal,18.17555,4,243.771929,168.442277,0.002719707228598,130
Chile,OCT2020,October 2020,2020,10,October,Coal,1798.006869,8,25159.669865,22740.686018,0.269045628808389,130
Chile,OCT2020,October 2020,2020,10,October,Oil,68.078105,9,1472.757296,893.164193,0.0101869002191273,130
Chile,OCT2020,October 2020,2020,10,October,Natural gas,557.642804,10,14741.021768,13422.347698,0.0834431511021403,130
Chile,OCT2020,October 2020,2020,10,October,Combustible renewables,395.079093,11,5293.2529,4476.604606,0.0591178514597949,130
Chile,NOV2020,November 2020,2020,11,November,Hydro,2727.420969,1,21934.483377,20073.933725,0.4001189372196965,131
Chile,NOV2020,November 2020,2020,11,November,Wind,544.700865,2,5545.814671,4386.229963,0.0799088713050256,131
Chile,NOV2020,November 2020,2020,11,November,Solar,854.516947,3,7529.960558,5587.994225,0.1253596040200641,131
Chile,NOV2020,November 2020,2020,11,November,Geothermal,20.63479,4,243.771929,185.445059,0.0030271712135361,131
Chile,NOV2020,November 2020,2020,11,November,Coal,1868.908152,8,25159.669865,24747.667914,0.274173129868412,131
Chile,NOV2020,November 2020,2020,11,November,Oil,65.145209,9,1472.757296,1017.720932,0.009556952185343,131
Chile,NOV2020,November 2020,2020,11,November,Natural gas,320.16292,10,14741.021768,14307.012927,0.0469686376777118,131
Chile,NOV2020,November 2020,2020,11,November,Combustible renewables,415.035725,11,5293.2529,4804.724091,0.0608866966569128,131
Chile,DEC2020,December 2020,2020,12,December,Hydro,2454.246695,1,21934.483377,22027.318,0.346128585657221,132
Chile,DEC2020,December 2020,2020,12,December,Wind,534.169963,2,5545.814671,4889.955963,0.0753353337178519,132
Chile,DEC2020,December 2020,2020,12,December,Solar,915.478403,3,7529.960558,6300.53,0.1291122222862447,132
Chile,DEC2020,December 2020,2020,12,December,Geothermal,26.01348,4,243.771929,202.0,0.0036687465277089,132
Chile,DEC2020,December 2020,2020,12,December,Coal,1995.921377,8,25159.669865,27086.323653,0.2814898130295834,132
Chile,DEC2020,December 2020,2020,12,December,Oil,93.868672,9,1472.757296,1126.70714,0.0132385349618986,132
Chile,DEC2020,December 2020,2020,12,December,Natural gas,639.40335,10,14741.021768,15274.315591,0.0901766630269371,132
Chile,DEC2020,December 2020,2020,12,December,Combustible renewables,431.4615,11,5293.2529,5193.026612,0.0608501007925542,132
Chile,JAN2021,January 2021,2021,1,January,Hydro,1922.839008,1,17439.641798,2132.377554,0.2758209257223208,133
Chile,JAN2021,January 2021,2021,1,January,Wind,535.155867,2,7365.901696,406.781534,0.076765234129092,133
Chile,JAN2021,January 2021,2021,1,January,Solar,935.036246,3,10985.03138,677.480177,0.1341259262385651,133
Chile,JAN2021,January 2021,2021,1,January,Geothermal,17.441842,4,288.276666,18.389438,0.0025019385329333,133
Chile,JAN2021,January 2021,2021,1,January,Coal,2199.767749,8,25438.370275,2114.738782,0.3155448658878496,133
Chile,JAN2021,January 2021,2021,1,January,Oil,167.48347,9,2967.85961,88.09961,0.0240246040081305,133
Chile,JAN2021,January 2021,2021,1,January,Natural gas,781.971073,10,15635.305441,1420.862548,0.1121695494763628,133
Chile,JAN2021,January 2021,2021,1,January,Combustible renewables,411.635883,11,5450.773531,438.232352,0.0590469560047457,133
Chile,FEB2021,February 2021,2021,2,February,Hydro,1367.795044,1,17439.641798,3834.899802,0.2100575822379957,134
Chile,FEB2021,February 2021,2021,2,February,Wind,442.321333,2,7365.901696,798.207869,0.0679290001742888,134
Chile,FEB2021,February 2021,2021,2,February,Solar,843.601602,3,10985.03138,1310.187768,0.1295551652022362,134
Chile,FEB2021,February 2021,2021,2,February,Geothermal,18.975866,4,288.276666,37.884779,0.0029141972332166,134
Chile,FEB2021,February 2021,2021,2,February,Coal,2027.328118,8,25438.370275,4222.798177,0.3113446307166077,134
Chile,FEB2021,February 2021,2021,2,February,Oil,310.754636,9,2967.85961,212.661822,0.0477237929715794,134
Chile,FEB2021,February 2021,2021,2,February,Natural gas,1105.69073,10,15635.305441,2813.993092,0.169805207633699,134
Chile,FEB2021,February 2021,2021,2,February,Combustible renewables,395.056935,11,5450.773531,917.266338,0.0606704235232285,134
Chile,MAR2021,March 2021,2021,3,March,Hydro,1255.012974,1,17439.641798,5197.729338,0.1755638834783589,135
Chile,MAR2021,March 2021,2021,3,March,Wind,478.491765,2,7365.901696,1142.929751,0.0669362582030281,135
Chile,MAR2021,March 2021,2021,3,March,Solar,848.022279,3,10985.03138,1920.75054,0.1186299167114493,135
Chile,MAR2021,March 2021,2021,3,March,Geothermal,24.99763,4,288.276666,61.670862,0.0034969208219158,135
Chile,MAR2021,March 2021,2021,3,March,Coal,2330.282951,8,25438.370275,6571.798069,0.3259835021282978,135
Chile,MAR2021,March 2021,2021,3,March,Oil,328.514965,9,2967.85961,401.381616,0.0459559894845813,135
Chile,MAR2021,March 2021,2021,3,March,Natural gas,1385.865636,10,15635.305441,4437.90934,0.1938688747255658,135
Chile,MAR2021,March 2021,2021,3,March,Combustible renewables,497.280774,11,5450.773531,1439.018193,0.0695646544468026,135
Chile,APR2021,April 2021,2021,4,April,Hydro,969.094153,1,17439.641798,6201.391704,0.1391076258735668,136
Chile,APR2021,April 2021,2021,4,April,Wind,467.832597,2,7365.901696,1490.474251,0.0671545501264985,136
Chile,APR2021,April 2021,2021,4,April,Solar,759.851594,3,10985.03138,2456.818155,0.1090721174308699,136
Chile,APR2021,April 2021,2021,4,April,Geothermal,24.137508,4,288.276666,86.206363,0.0034647938200739,136
Chile,APR2021,April 2021,2021,4,April,Coal,2260.515013,8,25438.370275,8945.080411,0.3244833081868622,136
Chile,APR2021,April 2021,2021,4,April,Oil,244.963441,9,2967.85961,505.161105,0.0351630257987219,136
Chile,APR2021,April 2021,2021,4,April,Natural gas,1726.003748,10,15635.305441,6233.617688,0.2477574370765584,136
Chile,APR2021,April 2021,2021,4,April,Combustible renewables,514.108253,11,5450.773531,1951.386702,0.0737971416868481,136
Chile,MAY2021,May 2021,2021,5,May,Hydro,1213.23624,1,17439.641798,7396.870721,0.1702457175532206,137
Chile,MAY2021,May 2021,2021,5,May,Wind,489.246258,2,7365.901696,1826.825527,0.0686528126240592,137
Chile,MAY2021,May 2021,2021,5,May,Solar,632.763821,3,10985.03138,2909.597012,0.0887917185426827,137
Chile,MAY2021,May 2021,2021,5,May,Geothermal,24.499081,4,288.276666,111.41918,0.0034378000645937,137
Chile,MAY2021,May 2021,2021,5,May,Coal,2453.127475,8,25438.370275,11347.720189,0.3442317608571397,137
Chile,MAY2021,May 2021,2021,5,May,Oil,165.804938,9,2967.85961,698.044142,0.0232663513609495,137
Chile,MAY2021,May 2021,2021,5,May,Natural gas,1613.777325,10,15635.305441,7794.552536,0.226451097987101,137
Chile,MAY2021,May 2021,2021,5,May,Combustible renewables,533.928169,11,5450.773531,2428.201854,0.0749227407296062,137
Chile,JUN2021,June 2021,2021,6,June,Hydro,1762.360571,1,17439.641798,8702.937037,0.2455419308499745,138
Chile,JUN2021,June 2021,2021,6,June,Wind,545.440466,2,7365.901696,2297.50015,0.0759938161288731,138
Chile,JUN2021,June 2021,2021,6,June,Solar,601.145224,3,10985.03138,3286.607106,0.0837549145453507,138
Chile,JUN2021,June 2021,2021,6,June,Geothermal,25.621224,4,288.276666,132.916978,0.0035696922157819,138
Chile,JUN2021,June 2021,2021,6,June,Coal,2446.880191,8,25438.370275,13726.870866,0.3409130325219325,138
Chile,JUN2021,June 2021,2021,6,June,Oil,149.689195,9,2967.85961,921.279652,0.0208555357924416,138
Chile,JUN2021,June 2021,2021,6,June,Natural gas,1215.423582,10,15635.305441,9392.314813,0.1693396107673543,138
Chile,JUN2021,June 2021,2021,6,June,Combustible renewables,430.871788,11,5450.773531,2879.120269,0.0600314671782911,138
Chile,JUL2021,July 2021,2021,7,July,Hydro,1201.296871,1,17439.641798,10671.960178,0.1613834431408996,139
Chile,JUL2021,July 2021,2021,7,July,Wind,593.691328,2,7365.901696,2725.083268,0.0797570966748428,139
Chile,JUL2021,July 2021,2021,7,July,Solar,682.44914,3,10985.03138,3744.174313,0.0916809113887601,139
Chile,JUL2021,July 2021,2021,7,July,Geothermal,29.2714,4,288.276666,144.70028,0.0039323496394543,139
Chile,JUL2021,July 2021,2021,7,July,Coal,2594.49639,8,25438.370275,15668.369611,0.3485472831426648,139
Chile,JUL2021,July 2021,2021,7,July,Oil,449.037964,9,2967.85961,1062.657988,0.0603242166700851,139
Chile,JUL2021,July 2021,2021,7,July,Natural gas,1421.219224,10,15635.305441,10735.801467,0.1909280356621835,139
Chile,JUL2021,July 2021,2021,7,July,Combustible renewables,472.280657,11,5450.773531,3293.276941,0.0634466636811095,139
Chile,AUG2021,August 2021,2021,8,August,Hydro,1231.586286,1,17439.641798,12481.651133,0.1667043636678765,140
Chile,AUG2021,August 2021,2021,8,August,Wind,677.641626,2,7365.901696,3325.621966,0.091723834002805,140
Chile,AUG2021,August 2021,2021,8,August,Solar,835.741487,3,10985.03138,4303.867579,0.1131238260484981,140
Chile,AUG2021,August 2021,2021,8,August,Geothermal,28.620657,4,288.276666,160.683756,0.0038740187895706,140
Chile,AUG2021,August 2021,2021,8,August,Coal,2039.552772,8,25438.370275,17474.405169,0.2760686367559257,140
Chile,AUG2021,August 2021,2021,8,August,Oil,442.568245,9,2967.85961,1164.911024,0.0599049035386334,140
Chile,AUG2021,August 2021,2021,8,August,Natural gas,1666.812021,10,15635.305441,12151.296212,0.2256154038684807,140
Chile,AUG2021,August 2021,2021,8,August,Combustible renewables,465.323624,11,5450.773531,3652.145945,0.0629850133282096,140
Chile,SEP2021,September 2021,2021,9,September,Hydro,1441.379202,1,17439.641798,14347.379294,0.2081982634290492,141
Chile,SEP2021,September 2021,2021,9,September,Wind,787.782329,2,7365.901696,3816.881551,0.1137902591006665,141
Chile,SEP2021,September 2021,2021,9,September,Solar,990.566694,3,10985.03138,4969.539515,0.1430811997393135,141
Chile,SEP2021,September 2021,2021,9,September,Geothermal,25.710815,4,288.276666,178.948109,0.0037137673603989,141
Chile,SEP2021,September 2021,2021,9,September,Coal,1876.355966,8,25438.370275,19496.833467,0.2710279523624874,141
Chile,SEP2021,September 2021,2021,9,September,Oil,172.229179,9,2967.85961,1245.66531,0.0248774340089381,141
Chile,SEP2021,September 2021,2021,9,September,Natural gas,1223.685418,10,15635.305441,13223.812694,0.1767537499205918,141
Chile,SEP2021,September 2021,2021,9,September,Combustible renewables,405.399067,11,5450.773531,4051.676582,0.0585573745118855,141
Chile,OCT2021,October 2021,2021,10,October,Hydro,1598.38126,1,17439.641798,16752.815713,0.2225912060703991,142
Chile,OCT2021,October 2021,2021,10,October,Wind,816.026411,2,7365.901696,4466.943843,0.1136401605520508,142
Chile,OCT2021,October 2021,2021,10,October,Solar,1199.167068,3,10985.03138,5759.965208,0.1669964798924283,142
Chile,OCT2021,October 2021,2021,10,October,Geothermal,23.686922,4,288.276666,197.123659,0.0032986501206073,142
Chile,OCT2021,October 2021,2021,10,October,Coal,1695.039089,8,25438.370275,21294.840336,0.2360518135435226,142
Chile,OCT2021,October 2021,2021,10,October,Oil,196.670997,9,2967.85961,1313.743415,0.0273884807816739,142
Chile,OCT2021,October 2021,2021,10,October,Natural gas,1229.649585,10,15635.305441,13781.455498,0.1712414872588757,142
Chile,OCT2021,October 2021,2021,10,October,Combustible renewables,422.171154,11,5450.773531,4446.755675,0.0587917217804419,142
Chile,NOV2021,November 2021,2021,11,November,Hydro,1703.891723,1,17439.641798,19480.236682,0.2391096246907767,143
Chile,NOV2021,November 2021,2021,11,November,Wind,779.508225,2,7365.901696,5011.644708,0.1093895325666322,143
Chile,NOV2021,November 2021,2021,11,November,Solar,1309.063526,3,10985.03138,6614.482155,0.1837028046871056,143
Chile,NOV2021,November 2021,2021,11,November,Geothermal,22.597105,4,288.276666,217.758449,0.0031710848892057,143
Chile,NOV2021,November 2021,2021,11,November,Coal,1652.001192,8,25438.370275,23163.748488,0.2318277503645317,143
Chile,NOV2021,November 2021,2021,11,November,Oil,164.015528,9,2967.85961,1378.888624,0.0230165396158448,143
